,temperature,humidity,Unnamed: 0,ta,rn,ws,wd,hm
2021-11-19 04:00:00,8.0,77.0,16387.0,3.0,0.0,0.0,0.0,100.0
2021-11-19 05:00:00,7.5,78.5,16388.0,2.7,0.0,0.0,0.0,100.0
2021-11-19 06:00:00,7.0,80.0,16389.0,2.7,0.0,0.0,0.0,100.0
2021-11-19 07:00:00,7.0,82.0,16390.0,2.1,0.0,0.0,0.0,100.0
2021-11-19 08:00:00,7.0,84.0,16391.0,2.7,0.0,0.0,0.0,100.0
2021-11-19 09:00:00,9.3,87.0,16392.0,3.9,0.0,0.0,0.0,100.0
2021-11-19 10:00:00,12.7,81.0,16393.0,8.7,0.0,0.0,0.0,100.0
2021-11-19 11:00:00,14.7,75.2,16394.0,14.2,0.0,0.0,0.0,74.0
2021-11-19 12:00:00,16.3,70.0,16395.0,17.8,0.0,0.0,0.0,63.0
2021-11-19 13:00:00,17.0,68.0,16396.0,18.2,0.0,2.4,50.0,58.0
2021-11-19 14:00:00,16.8,66.2,16397.0,16.8,0.0,3.8,340.0,62.0
2021-11-19 15:00:00,16.0,66.0,16398.0,17.5,0.0,2.1,360.0,59.0
2021-11-19 16:00:00,16.0,67.0,16399.0,17.8,0.0,0.7,320.0,59.0
2021-11-19 17:00:00,15.2,71.2,16400.0,16.6,0.0,1.7,290.0,64.0
2021-11-19 18:00:00,14.3,74.3,16401.0,13.5,0.0,0.0,0.0,77.0
2021-11-19 19:00:00,13.5,76.5,16402.0,11.3,0.0,0.0,0.0,87.0
2021-11-19 20:00:00,12.2,79.7,16403.0,9.7,0.0,0.0,0.0,92.0
2021-11-19 21:00:00,12.0,80.3,16404.0,9.0,0.0,0.0,0.0,95.0
2021-11-19 22:00:00,12.0,82.0,16405.0,7.9,0.0,0.0,0.0,96.0
2021-11-19 23:00:00,11.5,82.5,16406.0,7.5,0.0,0.0,0.0,99.0
2021-11-20 00:00:00,10.8,83.0,16407.0,6.9,0.0,0.0,0.0,98.0
2021-11-20 01:00:00,10.0,85.5,16408.0,6.3,0.0,0.0,0.0,100.0
2021-11-20 02:00:00,10.0,86.0,16409.0,6.3,0.0,0.0,0.0,100.0
2021-11-20 03:00:00,10.0,88.7,16410.0,6.9,0.0,0.0,0.0,100.0
2021-11-20 04:00:00,10.0,90.0,16411.0,6.6,0.0,0.0,0.0,100.0
2021-11-20 05:00:00,10.2,86.8,16412.0,6.6,0.0,0.0,0.0,100.0
2021-11-20 06:00:00,10.0,87.0,16413.0,6.8,0.0,0.0,0.0,100.0
2021-11-20 07:00:00,9.2,87.0,16414.0,7.2,0.0,0.0,0.0,100.0
2021-11-20 08:00:00,9.2,87.0,16415.0,7.1,0.0,0.5,70.0,100.0
2021-11-20 09:00:00,10.5,87.0,16416.0,7.6,0.0,0.0,0.0,100.0
2021-11-20 10:00:00,13.0,84.0,16417.0,9.6,0.0,0.0,0.0,100.0
2021-11-20 11:00:00,14.8,73.5,16418.0,14.5,0.0,0.4,0.0,100.0
2021-11-20 12:00:00,16.7,64.3,16419.0,16.9,0.0,0.0,0.0,69.0
2021-11-20 13:00:00,17.8,62.0,16420.0,18.7,0.0,0.0,0.0,51.0
2021-11-20 14:00:00,18.0,61.0,16421.0,19.3,0.0,0.0,0.0,47.0
2021-11-20 15:00:00,18.0,61.0,16422.0,18.8,0.0,1.5,270.0,49.0
2021-11-20 16:00:00,18.0,61.0,16423.0,18.6,0.0,0.4,0.0,51.0
2021-11-20 17:00:00,18.0,61.0,16424.0,16.4,0.0,0.0,0.0,61.0
2021-11-20 18:00:00,18.0,61.0,16425.0,13.4,0.0,0.0,0.0,74.0
2021-11-20 19:00:00,18.0,61.0,16426.0,10.9,0.0,0.0,0.0,84.0
2021-11-20 20:00:00,14.0,69.0,16427.0,9.8,0.0,0.0,0.0,89.0
2021-11-20 21:00:00,11.3,74.3,16428.0,8.8,0.0,0.0,0.0,92.0
2021-11-20 22:00:00,11.0,75.0,16429.0,8.2,0.0,0.0,0.0,96.0
2021-11-20 23:00:00,10.2,75.8,16430.0,7.5,0.0,0.0,0.0,96.0
2021-11-21 00:00:00,10.0,76.0,16431.0,7.2,0.0,0.0,0.0,98.0
2021-11-21 01:00:00,10.0,77.3,16432.0,6.9,0.0,0.0,0.0,98.0
2021-11-21 02:00:00,9.3,80.7,16433.0,6.1,0.0,0.0,0.0,98.0
2021-11-21 03:00:00,9.0,82.0,16434.0,5.9,0.0,0.0,0.0,98.0
2021-11-21 04:00:00,9.3,82.3,16435.0,6.5,0.0,0.0,0.0,98.0
2021-11-21 05:00:00,10.0,83.0,16436.0,7.3,0.0,0.2,0.0,97.0
2021-11-21 06:00:00,10.0,83.0,16437.0,7.8,0.0,0.2,0.0,95.0
2021-11-21 07:00:00,10.0,83.0,16438.0,7.8,0.0,0.1,0.0,96.0
2021-11-21 08:00:00,10.0,83.2,16439.0,8.3,0.0,0.6,270.0,93.0
2021-11-21 09:00:00,11.0,83.3,16440.0,9.9,0.0,0.0,0.0,88.0
2021-11-21 10:00:00,12.7,80.5,16441.0,11.9,0.0,0.0,0.0,81.0
2021-11-21 11:00:00,14.3,76.0,16442.0,16.8,0.0,0.0,0.0,63.0
2021-11-21 12:00:00,15.0,74.0,16443.0,17.1,0.0,0.0,0.0,63.0
2021-11-21 13:00:00,15.0,73.8,16444.0,17.3,0.0,0.0,0.0,64.0
2021-11-21 14:00:00,15.0,75.0,16445.0,17.6,0.0,0.0,0.0,62.0
2021-11-21 15:00:00,15.0,77.0,16446.0,16.8,0.0,0.0,0.0,68.0
2021-11-21 16:00:00,15.0,78.5,16447.0,16.4,0.0,0.0,0.0,70.0
2021-11-21 17:00:00,14.8,80.0,16448.0,16.2,0.0,0.1,0.0,70.0
2021-11-21 18:00:00,13.3,80.7,16449.0,13.6,0.0,0.0,0.0,87.0
2021-11-21 19:00:00,13.0,81.0,16450.0,12.1,0.0,0.2,0.0,89.0
2021-11-21 20:00:00,13.0,82.5,16451.0,11.6,0.0,1.0,50.0,92.0
2021-11-21 21:00:00,13.0,84.0,16452.0,11.5,0.0,1.1,20.0,93.0
2021-11-21 22:00:00,13.0,84.0,16453.0,11.9,0.0,0.5,90.0,92.0
2021-11-21 23:00:00,13.0,84.0,16454.0,11.4,0.0,0.5,90.0,95.0
2021-11-22 00:00:00,13.0,85.0,16455.0,11.7,0.0,0.1,0.0,95.0
2021-11-22 01:00:00,13.0,84.0,16456.0,14.2,0.0,2.6,290.0,82.0
2021-11-22 02:00:00,11.3,85.7,16457.0,14.0,0.0,4.2,290.0,76.0
2021-11-22 03:00:00,9.7,87.0,16458.0,11.2,0.0,5.1,290.0,85.0
2021-11-22 04:00:00,8.7,87.3,16459.0,10.2,0.0,2.5,320.0,81.0
2021-11-22 05:00:00,8.0,88.0,16460.0,9.5,0.0,4.8,320.0,79.0
2021-11-22 06:00:00,8.0,84.7,16461.0,9.2,0.2,3.3,340.0,77.0
2021-11-22 07:00:00,8.0,77.0,16462.0,9.5,0.0,3.3,290.0,71.0
2021-11-22 08:00:00,8.0,68.0,16463.0,9.4,0.0,1.4,340.0,61.0
2021-11-22 09:00:00,8.0,60.7,16464.0,9.5,0.0,2.8,290.0,54.0
2021-11-22 10:00:00,8.5,56.5,16465.0,9.7,0.0,6.0,290.0,52.0
2021-11-22 11:00:00,8.7,54.2,16466.0,9.8,0.0,6.3,270.0,44.0
2021-11-22 12:00:00,8.7,54.3,16467.0,10.2,0.0,7.4,270.0,41.0
2021-11-22 13:00:00,8.0,59.5,16468.0,9.2,0.0,4.0,320.0,51.0
2021-11-22 14:00:00,8.0,64.7,16469.0,9.0,0.0,3.4,290.0,54.0
2021-11-22 15:00:00,7.8,59.3,16470.0,8.5,0.0,4.6,290.0,57.0
2021-11-22 16:00:00,7.0,66.2,16471.0,8.7,0.0,2.7,320.0,55.0
2021-11-22 17:00:00,6.2,70.6,16472.0,6.9,0.0,2.7,320.0,66.0
2021-11-22 19:00:00,5.0,72.4,16474.0,5.9,0.0,2.8,320.0,70.0
2021-11-22 20:00:00,5.0,70.0,16475.0,5.8,0.0,3.6,320.0,67.0
2021-11-22 21:00:00,4.3,70.0,16476.0,5.5,0.0,2.9,320.0,68.0
2021-11-22 22:00:00,4.0,73.3,16477.0,4.8,0.0,1.8,340.0,71.0
2021-11-22 23:00:00,4.0,74.7,16478.0,5.4,0.0,2.5,290.0,72.0
2021-11-23 00:00:00,4.0,81.0,16479.0,5.3,0.0,2.5,290.0,73.0
2021-11-23 01:00:00,4.0,83.7,16480.0,4.5,0.0,2.8,290.0,86.0
2021-11-23 02:00:00,4.0,85.0,16481.0,4.1,0.0,1.1,290.0,87.0
2021-11-23 03:00:00,4.0,85.0,16482.0,4.6,0.5,2.5,320.0,82.0
2021-11-23 04:00:00,4.0,85.0,16483.0,4.9,0.0,3.1,340.0,80.0
2021-11-23 05:00:00,4.0,85.0,16484.0,4.9,0.0,2.9,290.0,79.0
2021-11-23 06:00:00,4.0,85.0,16485.0,4.5,0.1,2.0,290.0,82.0
2021-11-23 07:00:00,3.2,87.5,16486.0,4.6,0.0,2.2,270.0,82.0
2021-11-23 08:00:00,3.0,88.0,16487.0,4.5,0.0,2.2,270.0,87.0
2021-11-23 09:00:00,3.5,87.0,16488.0,5.2,0.0,2.1,270.0,82.0
2021-11-23 10:00:00,4.5,85.5,16489.0,5.5,0.0,2.9,290.0,82.0
2021-11-23 11:00:00,5.3,84.5,16490.0,6.5,0.0,3.2,270.0,75.0
2021-11-23 12:00:00,6.3,82.0,16491.0,6.5,0.8,3.4,290.0,82.0
2021-11-23 13:00:00,6.5,73.0,16492.0,7.7,0.0,3.2,320.0,76.0
2021-11-23 14:00:00,7.0,61.0,16493.0,9.1,0.0,6.3,270.0,53.0
2021-11-23 15:00:00,7.5,59.5,16494.0,8.4,0.7,4.5,290.0,57.0
2021-11-23 16:00:00,7.2,60.5,16495.0,9.3,0.0,4.9,290.0,48.0
2021-11-23 17:00:00,6.0,69.3,16496.0,8.4,0.0,5.4,290.0,54.0
2021-11-23 18:00:00,5.8,72.7,16497.0,7.1,0.0,2.9,270.0,67.0
2021-11-23 19:00:00,5.0,76.0,16498.0,6.9,0.0,2.5,290.0,67.0
2021-11-23 20:00:00,5.0,70.7,16499.0,6.4,0.0,0.8,270.0,67.0
2021-11-23 21:00:00,5.0,67.0,16500.0,7.2,0.0,2.7,290.0,55.0
2021-11-23 22:00:00,5.0,66.3,16501.0,7.3,0.0,2.2,290.0,54.0
2021-11-23 23:00:00,5.0,65.0,16502.0,7.4,0.0,2.0,270.0,57.0
2021-11-24 00:00:00,5.5,63.5,16503.0,7.9,0.0,2.4,290.0,56.0
2021-11-24 01:00:00,6.0,62.5,16504.0,8.4,0.0,2.7,290.0,53.0
2021-11-24 02:00:00,6.0,67.7,16505.0,8.5,0.0,2.7,290.0,56.0
2021-11-24 03:00:00,6.0,67.7,16506.0,8.0,0.0,2.5,320.0,62.0
2021-11-24 04:00:00,6.0,62.0,16507.0,8.4,0.0,2.6,290.0,56.0
2021-11-24 05:00:00,6.0,62.0,16508.0,8.6,0.0,3.0,290.0,52.0
2021-11-24 06:00:00,6.0,67.7,16509.0,8.0,0.0,1.9,270.0,57.0
2021-11-24 07:00:00,5.2,71.5,16510.0,5.6,0.0,1.4,140.0,72.0
2021-11-24 08:00:00,5.8,71.8,16511.0,5.0,0.0,0.6,50.0,79.0
2021-11-24 09:00:00,6.2,73.5,16512.0,7.0,0.0,0.1,0.0,73.0
2021-11-24 10:00:00,7.8,68.3,16513.0,8.5,0.0,0.6,290.0,67.0
2021-11-24 11:00:00,10.0,64.3,16514.0,9.8,0.0,0.5,180.0,59.0
2021-11-24 12:00:00,10.0,62.5,16515.0,10.6,0.0,0.8,230.0,60.0
2021-11-24 13:00:00,10.0,64.0,16516.0,11.3,0.0,3.0,250.0,64.0
2021-11-24 14:00:00,10.0,65.0,16517.0,11.8,0.0,3.1,270.0,59.0
2021-11-24 15:00:00,10.0,65.0,16518.0,12.3,0.0,3.4,250.0,57.0
2021-11-24 16:00:00,10.0,65.8,16519.0,12.4,0.0,3.1,270.0,57.0
2021-11-24 17:00:00,9.8,66.7,16520.0,11.6,0.0,2.7,270.0,59.0
2021-11-24 18:00:00,8.3,71.3,16521.0,10.5,0.0,2.2,250.0,62.0
2021-11-24 19:00:00,8.0,74.0,16522.0,7.2,0.0,0.2,0.0,78.0
2021-11-24 20:00:00,8.0,74.0,16523.0,5.3,0.0,0.7,360.0,87.0
2021-11-24 21:00:00,7.0,77.0,16524.0,5.5,0.0,0.1,0.0,87.0
2021-11-24 22:00:00,6.5,78.5,16525.0,4.7,0.0,0.2,0.0,92.0
2021-11-24 23:00:00,6.0,80.0,16526.0,4.8,0.0,0.8,110.0,92.0
2021-11-25 00:00:00,6.0,80.0,16527.0,4.4,0.0,0.6,340.0,93.0
2021-11-25 01:00:00,6.0,84.0,16528.0,3.9,0.0,0.1,0.0,94.0
2021-11-25 02:00:00,6.0,84.0,16529.0,4.0,0.0,0.6,290.0,95.0
2021-11-25 03:00:00,6.0,84.0,16530.0,3.0,0.0,0.1,0.0,97.0
2021-11-25 04:00:00,5.3,85.3,16531.0,2.8,0.0,0.2,0.0,98.0
2021-11-25 05:00:00,5.0,86.0,16532.0,2.3,0.0,0.3,0.0,98.0
2021-11-25 06:00:00,5.0,86.0,16533.0,1.9,0.0,0.2,0.0,99.0
2021-11-25 07:00:00,5.0,86.0,16534.0,1.8,0.0,0.6,50.0,99.0
2021-11-25 08:00:00,5.3,86.7,16535.0,2.7,0.0,0.3,0.0,99.0
2021-11-25 09:00:00,9.0,79.8,16536.0,5.0,0.0,0.9,110.0,93.0
2021-11-25 10:00:00,11.3,69.7,16537.0,8.4,0.0,0.9,140.0,81.0
2021-11-25 11:00:00,12.8,61.3,16538.0,14.6,0.0,1.4,230.0,57.0
2021-11-25 12:00:00,14.0,58.3,16539.0,15.8,0.0,5.4,290.0,47.0
2021-11-25 13:00:00,14.2,55.3,16540.0,15.8,0.0,4.8,290.0,48.0
2021-11-25 14:00:00,14.0,51.2,16541.0,15.6,0.0,6.5,270.0,46.0
2021-11-25 15:00:00,14.0,50.7,16542.0,15.7,0.0,4.6,270.0,45.0
2021-11-25 16:00:00,13.3,49.7,16543.0,15.1,0.0,3.9,290.0,44.0
2021-11-25 17:00:00,11.8,56.0,16544.0,13.6,0.0,3.4,320.0,43.0
2021-11-25 18:00:00,10.5,60.0,16545.0,12.3,0.0,3.0,320.0,53.0
2021-11-25 19:00:00,10.0,63.5,16546.0,11.7,0.0,3.1,320.0,53.0
2021-11-25 20:00:00,9.5,67.0,16547.0,7.7,0.0,0.5,90.0,72.0
2021-11-25 21:00:00,8.2,70.7,16548.0,6.3,0.0,0.9,110.0,79.0
2021-11-25 22:00:00,8.0,71.0,16549.0,5.4,0.0,0.4,0.0,84.0
2021-11-25 23:00:00,8.0,72.0,16550.0,4.7,0.0,0.7,90.0,87.0
2021-11-26 00:00:00,8.0,73.0,16551.0,4.1,0.0,0.4,0.0,90.0
2021-11-26 01:00:00,7.0,77.0,16552.0,3.4,0.0,0.2,0.0,92.0
2021-11-26 02:00:00,7.0,77.0,16553.0,3.0,0.0,0.3,0.0,95.0
2021-11-26 03:00:00,7.0,77.0,16554.0,2.4,0.0,0.8,360.0,95.0
2021-11-26 04:00:00,6.0,78.0,16555.0,2.3,0.0,0.1,0.0,95.0
2021-11-26 05:00:00,6.0,78.0,16556.0,1.7,0.0,0.4,0.0,97.0
2021-11-26 06:00:00,6.0,78.0,16557.0,1.3,0.0,0.4,0.0,97.0
2021-11-26 07:00:00,5.2,76.3,16558.0,0.9,0.0,0.1,0.0,98.0
2021-11-26 08:00:00,5.7,72.3,16559.0,1.3,0.0,0.2,0.0,98.0
2021-11-26 09:00:00,6.8,66.2,16560.0,6.5,0.0,1.4,90.0,81.0
2021-11-26 10:00:00,8.3,59.5,16561.0,9.1,0.0,2.6,20.0,60.0
2021-11-26 11:00:00,9.5,51.3,16562.0,10.3,0.0,3.8,340.0,51.0
2021-11-26 12:00:00,10.5,44.8,16563.0,11.2,0.0,4.3,320.0,34.0
2021-11-26 13:00:00,12.0,37.0,16564.0,12.8,0.0,2.7,340.0,30.0
2021-11-26 14:00:00,12.3,34.8,16565.0,13.1,0.0,3.6,360.0,26.0
2021-11-26 15:00:00,13.0,34.5,16566.0,13.1,0.0,3.4,360.0,28.0
2021-11-26 16:00:00,11.3,39.3,16567.0,12.7,0.0,3.4,340.0,31.0
2021-11-26 17:00:00,9.7,46.7,16568.0,11.5,0.0,2.7,290.0,37.0
2021-11-26 18:00:00,8.5,51.0,16569.0,10.1,0.0,2.6,290.0,44.0
2021-11-26 19:00:00,8.0,55.2,16570.0,7.3,0.0,1.0,110.0,56.0
2021-11-26 20:00:00,7.7,59.7,16571.0,4.7,0.0,0.5,320.0,71.0
2021-11-26 21:00:00,6.8,61.3,16572.0,4.3,0.0,0.4,0.0,72.0
2021-11-26 22:00:00,6.0,63.0,16573.0,3.1,0.0,0.2,0.0,80.0
2021-11-26 23:00:00,6.0,66.3,16574.0,2.5,0.0,0.0,0.0,83.0
2021-11-27 00:00:00,5.0,70.0,16575.0,1.7,0.0,0.1,0.0,87.0
2021-11-27 01:00:00,5.0,74.0,16576.0,1.4,0.0,0.8,90.0,88.0
2021-11-27 02:00:00,5.0,77.3,16577.0,0.9,0.0,0.1,0.0,90.0
2021-11-27 03:00:00,5.5,76.0,16578.0,0.9,0.0,0.3,0.0,92.0
2021-11-27 04:00:00,6.0,74.0,16579.0,0.8,0.0,1.1,110.0,90.0
2021-11-27 05:00:00,6.0,74.0,16580.0,0.3,0.0,0.1,0.0,93.0
2021-11-27 06:00:00,5.2,76.5,16581.0,-0.2,0.0,0.8,110.0,94.0
2021-11-27 07:00:00,5.0,76.3,16582.0,0.6,0.0,1.4,110.0,92.0
2021-11-27 08:00:00,5.0,68.2,16583.0,3.0,0.0,0.6,90.0,84.0
2021-11-27 09:00:00,5.3,62.0,16584.0,6.3,0.0,2.7,20.0,61.0
2021-11-27 10:00:00,7.7,53.7,16585.0,7.6,0.0,2.7,340.0,51.0
2021-11-27 11:00:00,9.2,49.3,16586.0,9.7,0.0,1.9,360.0,44.0
2021-11-27 12:00:00,11.0,44.3,16587.0,10.6,0.0,2.4,340.0,38.0
2021-11-27 13:00:00,11.7,37.5,16588.0,12.1,0.0,2.3,20.0,34.0
2021-11-27 14:00:00,12.0,36.0,16589.0,13.2,0.0,1.7,320.0,30.0
2021-11-27 15:00:00,12.0,36.0,16590.0,13.4,0.0,2.4,20.0,27.0
2021-11-27 16:00:00,12.0,36.0,16591.0,13.3,0.0,1.9,360.0,28.0
2021-11-27 17:00:00,12.0,36.0,16592.0,11.5,0.0,1.8,360.0,36.0
2021-11-27 18:00:00,8.5,52.0,16593.0,7.8,0.0,1.1,110.0,54.0
2021-11-27 19:00:00,7.2,53.3,16594.0,5.6,0.0,0.4,0.0,64.0
2021-11-27 20:00:00,6.3,57.3,16595.0,3.8,0.0,0.8,20.0,71.0
2021-11-27 21:00:00,5.8,58.2,16596.0,2.7,0.0,0.4,0.0,77.0
2021-11-27 22:00:00,5.0,59.0,16597.0,2.0,0.0,0.4,0.0,80.0
2021-11-27 23:00:00,5.0,61.7,16598.0,1.5,0.0,0.2,0.0,83.0
2021-11-28 00:00:00,4.3,65.7,16599.0,0.8,0.0,0.5,290.0,88.0
2021-11-28 01:00:00,4.0,67.0,16600.0,0.3,0.0,0.0,0.0,90.0
2021-11-28 02:00:00,4.0,68.7,16601.0,0.0,0.0,0.6,290.0,91.0
2021-11-28 03:00:00,4.0,69.0,16602.0,-0.3,0.0,0.4,0.0,92.0
2021-11-28 04:00:00,3.7,70.3,16603.0,-0.8,0.0,0.5,250.0,95.0
2021-11-28 05:00:00,3.0,73.0,16604.0,-1.0,0.0,0.2,0.0,95.0
2021-11-28 06:00:00,3.0,73.0,16605.0,-1.1,0.0,1.0,20.0,96.0
2021-11-28 07:00:00,3.0,73.0,16606.0,-1.5,0.0,0.4,0.0,96.0
2021-11-28 08:00:00,3.5,77.0,16607.0,-0.8,0.0,0.2,0.0,95.0
2021-11-28 09:00:00,5.5,74.3,16608.0,2.8,0.0,0.1,0.0,82.0
2021-11-28 10:00:00,8.8,64.7,16609.0,6.8,0.0,0.5,200.0,69.0
2021-11-28 11:00:00,11.2,56.6,16610.0,10.2,0.0,1.3,90.0,61.0
2021-11-28 12:00:00,12.7,48.7,16611.0,13.9,0.0,2.4,70.0,47.0
2021-11-28 13:00:00,14.3,45.0,16612.0,15.0,0.0,1.5,110.0,43.0
2021-11-28 14:00:00,15.0,42.0,16613.0,15.4,0.0,2.2,230.0,44.0
2021-11-28 15:00:00,15.8,42.7,16614.0,14.9,0.0,2.1,200.0,46.0
2021-11-28 16:00:00,14.0,49.7,16615.0,14.2,0.0,2.3,200.0,46.0
2021-11-28 17:00:00,12.7,56.3,16616.0,12.7,0.0,1.2,230.0,51.0
2021-11-28 18:00:00,10.5,59.0,16617.0,9.0,0.0,1.0,360.0,68.0
2021-11-28 19:00:00,9.8,61.7,16618.0,7.0,0.0,0.3,0.0,79.0
2021-11-28 20:00:00,9.0,63.0,16619.0,5.7,0.0,0.3,0.0,84.0
2021-11-28 21:00:00,9.0,67.0,16620.0,4.5,0.0,0.1,0.0,89.0
2021-11-28 22:00:00,8.2,69.5,16621.0,3.7,0.0,0.3,0.0,92.0
2021-11-28 23:00:00,7.2,70.0,16622.0,3.7,0.0,0.8,270.0,92.0
2021-11-29 00:00:00,6.7,70.3,16623.0,2.8,0.0,0.5,140.0,96.0
2021-11-29 01:00:00,6.0,71.0,16624.0,1.6,0.0,0.0,0.0,95.0
2021-11-29 02:00:00,6.0,72.7,16625.0,1.1,0.0,0.0,0.0,97.0
2021-11-29 03:00:00,6.0,73.0,16626.0,0.6,0.0,0.4,0.0,97.0
2021-11-29 04:00:00,5.5,74.0,16627.0,0.4,0.0,0.3,0.0,97.0
2021-11-29 05:00:00,5.0,75.0,16628.0,-0.1,0.0,0.0,0.0,97.0
2021-11-29 06:00:00,5.0,75.0,16629.0,-0.3,0.0,0.0,0.0,97.0
2021-11-29 07:00:00,5.0,75.0,16630.0,-0.4,0.0,0.3,0.0,97.0
2021-11-29 08:00:00,5.0,77.3,16631.0,0.4,0.0,0.4,0.0,98.0
2021-11-29 09:00:00,6.8,77.2,16632.0,4.1,0.0,0.4,0.0,85.0
2021-11-29 10:00:00,9.8,71.0,16633.0,7.8,0.0,0.4,0.0,73.0
2021-11-29 11:00:00,11.2,59.8,16634.0,11.4,0.0,0.4,0.0,65.0
2021-11-29 12:00:00,13.7,55.0,16635.0,14.6,0.0,1.8,110.0,47.0
2021-11-29 13:00:00,14.7,53.0,16636.0,16.3,0.0,1.5,230.0,48.0
2021-11-29 14:00:00,16.0,50.3,16637.0,16.8,0.0,2.4,200.0,50.0
2021-11-29 15:00:00,16.0,50.5,16638.0,16.3,0.0,2.6,200.0,54.0
2021-11-29 16:00:00,15.2,57.0,16639.0,15.7,0.0,1.8,200.0,55.0
2021-11-29 17:00:00,13.8,62.0,16640.0,13.9,0.0,2.1,200.0,61.0
2021-11-29 18:00:00,12.3,65.3,16641.0,11.5,0.0,1.4,50.0,72.0
2021-11-29 19:00:00,12.0,67.0,16642.0,9.3,0.0,1.6,50.0,81.0
2021-11-29 20:00:00,11.0,70.0,16643.0,7.8,0.0,0.5,50.0,86.0
2021-11-29 21:00:00,10.0,73.0,16644.0,6.8,0.0,0.0,0.0,89.0
2021-11-29 22:00:00,10.0,74.0,16645.0,6.4,0.0,0.2,0.0,91.0
2021-11-29 23:00:00,10.0,76.0,16646.0,6.0,0.0,0.3,0.0,94.0
2021-11-30 00:00:00,9.7,77.0,16647.0,6.7,0.0,0.4,0.0,91.0
2021-11-30 01:00:00,9.0,80.3,16648.0,6.6,0.0,0.9,250.0,91.0
2021-11-30 02:00:00,9.0,83.0,16649.0,6.0,0.0,0.0,0.0,93.0
2021-11-30 03:00:00,9.0,83.0,16650.0,6.2,0.0,0.6,340.0,94.0
2021-11-30 04:00:00,10.0,85.0,16651.0,6.7,0.0,1.0,270.0,94.0
2021-11-30 05:00:00,10.7,85.5,16652.0,7.2,0.0,0.6,230.0,94.0
2021-11-30 06:00:00,10.0,88.0,16653.0,8.5,0.9,0.3,0.0,97.0
2021-11-30 07:00:00,10.2,88.7,16654.0,8.5,0.0,0.9,70.0,100.0
2021-11-30 08:00:00,11.2,92.7,16655.0,9.6,0.0,0.6,270.0,100.0
2021-11-30 09:00:00,12.0,93.0,16656.0,11.3,14.4,1.6,270.0,100.0
2021-11-30 10:00:00,11.2,90.2,16657.0,13.0,0.0,4.8,290.0,91.0
2021-11-30 11:00:00,10.2,89.2,16658.0,12.2,0.0,3.3,290.0,87.0
2021-11-30 12:00:00,10.0,89.0,16659.0,11.8,3.9,3.4,290.0,88.0
2021-11-30 13:00:00,10.0,89.0,16660.0,11.7,0.0,3.6,270.0,90.0
2021-11-30 14:00:00,9.8,89.0,16661.0,11.3,0.0,5.6,290.0,84.0
2021-11-30 15:00:00,9.0,89.0,16662.0,10.3,1.9,6.2,290.0,82.0
2021-11-30 16:00:00,8.0,85.7,16663.0,10.2,0.0,4.0,290.0,75.0
2021-11-30 17:00:00,7.0,83.5,16664.0,8.2,0.0,5.6,290.0,81.0
2021-11-30 18:00:00,6.0,75.5,16665.0,7.8,1.1,3.6,270.0,70.0
2021-11-30 19:00:00,6.0,70.7,16666.0,7.3,0.0,2.5,290.0,61.0
2021-11-30 20:00:00,6.0,70.0,16667.0,7.3,0.0,3.5,320.0,57.0
2021-11-30 21:00:00,5.3,67.3,16668.0,7.2,0.0,2.1,270.0,59.0
2021-11-30 22:00:00,5.0,66.7,16669.0,7.1,0.0,5.1,290.0,54.0
2021-11-30 23:00:00,5.0,66.0,16670.0,6.3,0.0,2.4,320.0,58.0
2021-12-01 00:00:00,5.0,66.0,16671.0,6.3,0.0,1.8,270.0,57.0
2021-12-01 01:00:00,4.7,65.0,16672.0,6.2,0.0,4.6,290.0,59.0
2021-12-01 02:00:00,4.0,69.5,16673.0,6.1,0.0,3.7,290.0,54.0
2021-12-01 03:00:00,4.0,69.3,16674.0,5.0,0.0,3.2,290.0,68.0
2021-12-01 04:00:00,3.8,61.5,16675.0,5.2,0.0,3.5,290.0,56.0
2021-12-01 05:00:00,3.0,61.0,16676.0,5.0,0.0,3.2,290.0,51.0
2021-12-01 06:00:00,3.0,61.0,16677.0,5.2,0.0,2.7,270.0,51.0
2021-12-01 07:00:00,3.0,64.3,16678.0,5.1,0.0,3.1,290.0,54.0
2021-12-01 08:00:00,3.0,65.0,16679.0,5.1,0.0,2.6,270.0,56.0
2021-12-01 09:00:00,4.0,62.0,16680.0,5.8,0.0,3.8,320.0,54.0
2021-12-01 10:00:00,5.0,64.5,16681.0,6.1,0.0,3.6,270.0,51.0
2021-12-01 11:00:00,5.5,62.5,16682.0,6.0,0.0,3.7,320.0,58.0
2021-12-01 12:00:00,5.2,64.7,16683.0,6.2,0.0,4.0,320.0,55.0
2021-12-01 13:00:00,5.0,66.0,16684.0,5.2,0.0,3.5,20.0,67.0
2021-12-01 14:00:00,5.0,63.8,16685.0,5.3,0.0,4.5,290.0,61.0
2021-12-01 15:00:00,5.0,55.0,16686.0,6.1,0.0,4.6,270.0,49.0
2021-12-01 16:00:00,4.0,65.3,16687.0,5.5,0.0,4.9,320.0,52.0
2021-12-01 17:00:00,3.2,73.2,16688.0,4.2,0.0,5.6,340.0,69.0
2021-12-01 18:00:00,2.5,77.5,16689.0,3.3,0.0,4.6,320.0,73.0
2021-12-01 19:00:00,2.0,78.0,16690.0,3.1,0.0,3.5,340.0,72.0
