센서,온도,습도,베터리,업데이트 시간
대웅전-내부 괘불-5번-직지사,15.0,65.0,74.0,2022-10-28 22:50:06.258092
대웅전-내부 괘불-5번-직지사,15.0,65.0,74.0,2022-10-28 22:40:05.723971
대웅전-내부 괘불-5번-직지사,15.0,65.0,74.0,2022-10-28 22:30:05.823382
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 22:20:06.438972
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 22:10:06.683921
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 22:00:07.255935
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 21:50:06.492939
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 21:40:06.257980
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 21:30:06.375873
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 21:20:06.774281
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 21:10:06.723779
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 21:00:07.109317
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 20:50:06.006406
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 20:40:06.068022
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 20:30:06.437130
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 20:20:05.471180
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 20:10:05.488042
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 20:00:06.811863
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 19:50:05.547814
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 19:40:05.753136
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 19:30:06.646382
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 19:20:05.158365
대웅전-내부 괘불-5번-직지사,15.0,61.0,75.0,2022-10-28 19:10:05.876071
대웅전-내부 괘불-5번-직지사,15.0,61.0,75.0,2022-10-28 19:00:06.951239
대웅전-내부 괘불-5번-직지사,15.0,61.0,75.0,2022-10-28 18:50:06.223210
대웅전-내부 괘불-5번-직지사,15.0,61.0,75.0,2022-10-28 18:40:05.455846
대웅전-내부 괘불-5번-직지사,15.0,61.0,75.0,2022-10-28 18:30:06.439455
대웅전-내부 괘불-5번-직지사,15.0,61.0,75.0,2022-10-28 18:20:05.614054
대웅전-내부 괘불-5번-직지사,15.0,61.0,75.0,2022-10-28 18:10:05.709016
대웅전-내부 괘불-5번-직지사,15.0,61.0,75.0,2022-10-28 18:00:06.663757
대웅전-내부 괘불-5번-직지사,15.0,61.0,75.0,2022-10-28 17:50:05.714051
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 17:40:06.022205
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 17:30:05.633265
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 17:20:05.753463
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 17:10:05.900488
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 17:00:06.784114
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 16:50:05.617730
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 16:40:05.792510
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 16:30:06.091620
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 16:20:05.232617
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 16:10:05.856478
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 16:00:06.160503
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 15:50:05.712269
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 15:40:05.994571
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 15:30:05.515608
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 15:20:05.738499
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 15:10:06.097207
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 15:00:05.629188
대웅전-내부 괘불-5번-직지사,16.0,58.0,75.0,2022-10-28 14:50:05.906961
대웅전-내부 괘불-5번-직지사,16.0,61.0,75.0,2022-10-28 14:40:06.308797
대웅전-내부 괘불-5번-직지사,16.0,61.0,75.0,2022-10-28 14:30:06.468435
대웅전-내부 괘불-5번-직지사,16.0,61.0,75.0,2022-10-28 14:20:06.424090
대웅전-내부 괘불-5번-직지사,16.0,61.0,75.0,2022-10-28 14:10:05.593773
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 14:00:05.383894
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 13:50:06.085164
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 13:40:06.321123
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 13:30:06.314870
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 13:20:05.734962
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 13:10:06.073984
대웅전-내부 괘불-5번-직지사,15.0,65.0,75.0,2022-10-28 13:00:06.299467
대웅전-내부 괘불-5번-직지사,14.0,65.0,75.0,2022-10-28 12:50:05.796664
대웅전-내부 괘불-5번-직지사,14.0,65.0,75.0,2022-10-28 12:40:06.684165
대웅전-내부 괘불-5번-직지사,14.0,65.0,75.0,2022-10-28 12:30:06.250585
대웅전-내부 괘불-5번-직지사,14.0,65.0,75.0,2022-10-28 12:20:05.824286
대웅전-내부 괘불-5번-직지사,14.0,65.0,75.0,2022-10-28 12:10:06.263259
대웅전-내부 괘불-5번-직지사,14.0,68.0,75.0,2022-10-28 12:00:06.373113
대웅전-내부 괘불-5번-직지사,14.0,68.0,75.0,2022-10-28 11:50:06.271741
대웅전-내부 괘불-5번-직지사,14.0,68.0,75.0,2022-10-28 11:40:06.554103
대웅전-내부 괘불-5번-직지사,14.0,68.0,75.0,2022-10-28 11:30:05.920545
대웅전-내부 괘불-5번-직지사,14.0,68.0,75.0,2022-10-28 11:20:05.936275
대웅전-내부 괘불-5번-직지사,14.0,68.0,75.0,2022-10-28 11:10:06.160026
대웅전-내부 괘불-5번-직지사,13.0,70.0,75.0,2022-10-28 11:00:07.040872
대웅전-내부 괘불-5번-직지사,13.0,70.0,75.0,2022-10-28 10:50:06.228976
대웅전-내부 괘불-5번-직지사,13.0,70.0,75.0,2022-10-28 10:40:06.650150
대웅전-내부 괘불-5번-직지사,13.0,70.0,75.0,2022-10-28 10:30:06.170619
대웅전-내부 괘불-5번-직지사,13.0,70.0,75.0,2022-10-28 10:20:05.898992
대웅전-내부 괘불-5번-직지사,12.0,70.0,75.0,2022-10-28 10:10:06.523803
대웅전-내부 괘불-5번-직지사,12.0,70.0,75.0,2022-10-28 10:00:07.950659
대웅전-내부 괘불-5번-직지사,12.0,70.0,75.0,2022-10-28 09:50:06.558854
대웅전-내부 괘불-5번-직지사,12.0,70.0,75.0,2022-10-28 09:40:05.683993
대웅전-내부 괘불-5번-직지사,12.0,70.0,75.0,2022-10-28 09:30:06.826313
대웅전-내부 괘불-5번-직지사,12.0,67.0,75.0,2022-10-28 09:20:05.579356
대웅전-내부 괘불-5번-직지사,12.0,67.0,75.0,2022-10-28 09:10:06.119274
대웅전-내부 괘불-5번-직지사,12.0,67.0,75.0,2022-10-28 09:00:07.057143
대웅전-내부 괘불-5번-직지사,12.0,67.0,75.0,2022-10-28 08:50:06.024718
대웅전-내부 괘불-5번-직지사,12.0,67.0,75.0,2022-10-28 08:40:05.429766
대웅전-내부 괘불-5번-직지사,12.0,67.0,75.0,2022-10-28 08:30:06.216670
대웅전-내부 괘불-5번-직지사,12.0,67.0,75.0,2022-10-28 08:20:05.439429
대웅전-내부 괘불-5번-직지사,12.0,67.0,75.0,2022-10-28 08:10:06.818353
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 08:00:06.817709
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 07:50:05.966368
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 07:40:06.765261
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 07:30:06.197719
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 07:20:05.811029
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 07:10:06.358335
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 07:00:07.430369
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 06:50:06.945705
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 06:40:05.818505
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 06:30:06.748698
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 06:20:05.656314
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 06:10:05.576357
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 06:00:06.721092
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 05:50:05.664349
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 05:40:05.340086
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 05:30:06.859053
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 05:20:06.248574
대웅전-내부 괘불-5번-직지사,12.0,64.0,75.0,2022-10-28 05:10:05.550973
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 05:00:05.892691
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 04:50:05.919063
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 04:40:05.931435
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 04:30:06.882695
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 04:20:06.094774
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 04:10:07.567626
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 04:00:06.347457
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 03:50:05.558790
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 03:40:06.016637
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 03:30:06.356221
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 03:20:06.636878
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 03:10:06.794028
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 03:00:05.862699
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 02:50:06.329858
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 02:40:06.322725
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 02:30:06.255551
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 02:20:06.490660
대웅전-내부 괘불-5번-직지사,13.0,62.0,75.0,2022-10-28 02:10:06.612385
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 02:00:06.212178
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 01:50:07.160768
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 01:40:06.449984
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 01:30:06.760565
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 01:20:07.008826
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 01:10:06.513659
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 01:00:06.656430
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 00:50:06.037299
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 00:40:06.442009
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 00:30:06.533759
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 00:20:06.513202
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 00:10:06.971052
대웅전-내부 괘불-5번-직지사,13.0,61.0,75.0,2022-10-28 00:00:08.282866
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 23:50:06.612777
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 23:40:06.827036
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 23:30:06.578621
대웅전-내부 괘불-5번-직지사,14.0,61.0,75.0,2022-10-27 23:20:06.862246
